Date,Name,X,Y,Demand,W_S,W_F,Service_time,N_V,C_V1,C_V2,C_V3
20240307,新天地店,349675.894,2775877.06,10,0,86400,600,3,180,180,180
20240307,唭哩店,348582.46,2779368.67,13,0,86400,600,3,180,180,180
20240307,華儷店,348946.704,2779279.007,5,0,86400,600,3,180,180,180
20240307,尊賢店,348660.135,2779016.208,6,0,86400,600,3,180,180,180
20240307,新實店,348898.502,2778794.439,14,0,86400,600,3,180,180,180
20240307,榮光店,349458.33,2778460.648,7,0,86400,600,3,180,180,180
20240307,明德店,349826.883,2778089.191,12,0,86400,600,3,180,180,180
20240307,新光醫院店,349941.733,2776692.986,2,0,86400,600,3,180,180,180
20240307,美崙店,350246.08,2776758.142,7,0,86400,600,3,180,180,180
20240307,士林店,350645.308,2776813.275,6,0,86400,600,3,180,180,180
20240307,大東店,350470.507,2775982.387,9,0,86400,600,3,180,180,180
20240307,文鑫店,350624.131,2775977.643,13,0,86400,600,3,180,180,180
20240307,大南店,350414.713,2775907.32,15,0,86400,600,3,180,180,180
20240307,基河店,350245.662,2775813.065,13,0,86400,600,3,180,180,180
20240307,大港店,350068.002,2775404.37,15,0,86400,600,3,180,180,180
20240307,通河店,349977.79,2774980.575,9,0,86400,600,3,180,180,180
20240307,護校店,358933.83,2774270.102,5,0,86400,600,3,180,180,180
20240307,汐止福德店,361739.111,2773587.571,8,0,86400,600,3,180,180,180
20240307,汐止新樹店,362100.018,2773540.519,11,0,86400,600,3,180,180,180
20240307,汐止福旺店,361779.714,2773416.123,4,0,86400,600,3,180,180,180
20240307,汐止長虹店,361330.145,2773227.27,11,0,86400,600,3,180,180,180
20240307,汐止興福店,361075.746,2773121.042,11,0,86400,600,3,180,180,180
20240307,汐止興中店,361219.223,2773081.775,14,0,86400,600,3,180,180,180
20240307,汐止樟福店,362239.808,2773214.738,3,0,86400,600,3,180,180,180
20240307,汐止樟中店,362194.011,2773057.462,9,0,86400,600,3,180,180,180
20240307,汐止忠樹店,362040.911,2772995.745,3,0,86400,600,3,180,180,180
20240307,大聯大店,359577.769,2772643.287,11,0,86400,600,3,180,180,180
20240307,汐止導航店,362004.602,2772742.92,12,0,86400,600,3,180,180,180
20240307,汐止南陽店,360534.606,2772384.79,8,0,86400,600,3,180,180,180
20240307,汐止樟興店,362184.599,2772777.308,11,0,86400,600,3,180,180,180
20240307,汐止茂盛店,361402.432,2772271.727,11,0,86400,600,3,180,180,180
20240307,南港生技店,358943.324,2771694.453,4,0,86400,600,3,180,180,180
20240307,港忠店,359553.863,2771808.725,7,0,86400,600,3,180,180,180
20240307,富康店,359648.525,2771656.842,6,0,86400,600,3,180,180,180
20240307,汐止力行店,359694.885,2771578.569,10,0,86400,600,3,180,180,180
20240307,中研店,359343.914,2771189.961,5,0,86400,600,3,180,180,180
20240307,汐止橫科店,359867.032,2771266.72,14,0,86400,600,3,180,180,180
20240307,研究院店,359449.734,2770984.432,2,0,86400,600,3,180,180,180
20240307,國興店,359837.984,2770670.794,15,0,86400,600,3,180,180,180
20240307,胡適店,359766.303,2770586.98,13,0,86400,600,3,180,180,180
20240307,汐止鑫宜興店,360091.053,2770502.424,12,0,86400,600,3,180,180,180
20240307,新莊研店,360073.962,2770265.899,3,0,86400,600,3,180,180,180
20240307,百齡店,349687.39,2775661.667,13,0,86400,600,3,180,180,180
20240307,新天地店,349675.894,2775877.06,10,0,86400,600,3,180,180,180
