Date,Name,X,Y,Demand,W_S,W_F,Service_time,N_V,C_V1,C_V2,C_V3
20240319,汐止康寧店,360253.059,2773450.686,2,0,86400,600,2,180,180,180
20240319,南港生技店,358943.324,2771694.453,8,0,86400,600,2,180,180,180
20240319,汐止興福店,361075.746,2773121.042,5,0,86400,600,2,180,180,180
20240319,新店大鵬店,351232.121,2764941.549,15,0,86400,600,2,180,180,180
20240319,汐止長虹店,361330.145,2773227.27,10,0,86400,600,2,180,180,180
20240319,汐止興中店,361219.223,2773081.775,1,0,86400,600,2,180,180,180
20240319,港忠店,359553.863,2771808.725,9,0,86400,600,2,180,180,180
20240319,汐止南陽店,360534.606,2772384.79,4,0,86400,600,2,180,180,180
20240319,汐止導航店,362004.602,2772742.92,13,0,86400,600,2,180,180,180
20240319,富康店,359648.525,2771656.842,3,0,86400,600,2,180,180,180
20240319,汐止力行店,359694.885,2771578.569,3,0,86400,600,2,180,180,180
20240319,中研店,359343.914,2771189.961,11,0,86400,600,2,180,180,180
20240319,新店公宅店,350432.0,2764001.501,11,0,86400,600,2,180,180,180
20240319,國興店,359837.984,2770670.794,12,0,86400,600,2,180,180,180
20240319,胡適店,359766.303,2770586.98,10,0,86400,600,2,180,180,180
20240319,汐止鑫宜興店,360091.053,2770502.424,4,0,86400,600,2,180,180,180
20240319,新店莊敬店,351139.244,2764350.577,3,0,86400,600,2,180,180,180
20240319,新店慈濟店,351388.155,2764442.647,15,0,86400,600,2,180,180,180
20240319,新店中盛店,351151.41,2764099.484,12,0,86400,600,2,180,180,180
20240319,新店復興店,351283.16,2764098.636,11,0,86400,600,2,180,180,180
20240319,新店民權店,351485.162,2764075.831,6,0,86400,600,2,180,180,180
20240319,新店慶民店,351811.842,2764040.288,7,0,86400,600,2,180,180,180
20240319,新店江陵店,351554.681,2763886.636,4,0,86400,600,2,180,180,180
20240319,新店新豐店,351926.989,2763815.492,2,0,86400,600,2,180,180,180
20240319,新店新文強店,352112.978,2763718.888,5,0,86400,600,2,180,180,180
20240319,新店新寶橋店,352287.474,2763191.535,2,0,86400,600,2,180,180,180
20240319,新店華盛店,351951.519,2762826.395,15,0,86400,600,2,180,180,180
20240319,新店新華店,351889.581,2762341.312,13,0,86400,600,2,180,180,180
20240319,新店光盛店,351766.364,2761894.382,14,0,86400,600,2,180,180,180
20240319,新店光明店,351707.803,2761694.849,14,0,86400,600,2,180,180,180
20240319,護校店,358933.83,2774270.102,6,0,86400,600,2,180,180,180
20240319,汐止康寧店,360253.059,2773450.686,2,0,86400,600,2,180,180,180
