Date,Name,X,Y,Demand,W_S,W_F,Service_time,N_V,C_V1,C_V2,C_V3
20240319,汐止康寧店,360253.059,2773450.686,2,0,86400,600,2,180,180,180
20240319,汐止新樹店,362100.018,2773540.519,14,0,86400,600,2,180,180,180
20240319,汐止樟福店,362239.808,2773214.738,13,0,86400,600,2,180,180,180
20240319,汐止樟中店,362194.011,2773057.462,10,0,86400,600,2,180,180,180
20240319,汐止忠樹店,362040.911,2772995.745,6,0,86400,600,2,180,180,180
20240319,汐止樟興店,362184.599,2772777.308,11,0,86400,600,2,180,180,180
20240319,汐止導航店,362004.602,2772742.92,13,0,86400,600,2,180,180,180
20240319,汐止茂盛店,361402.432,2772271.727,13,0,86400,600,2,180,180,180
20240319,港忠店,359553.863,2771808.725,9,0,86400,600,2,180,180,180
20240319,富康店,359648.525,2771656.842,3,0,86400,600,2,180,180,180
20240319,汐止力行店,359694.885,2771578.569,3,0,86400,600,2,180,180,180
20240319,汐止橫科店,359867.032,2771266.72,7,0,86400,600,2,180,180,180
20240319,研究院店,359449.734,2770984.432,3,0,86400,600,2,180,180,180
20240319,國興店,359837.984,2770670.794,12,0,86400,600,2,180,180,180
20240319,汐止鑫宜興店,360091.053,2770502.424,4,0,86400,600,2,180,180,180
20240319,新莊研店,360073.962,2770265.899,7,0,86400,600,2,180,180,180
20240319,新店大鵬店,351232.121,2764941.549,15,0,86400,600,2,180,180,180
20240319,新店順安店,351869.14,2764462.85,13,0,86400,600,2,180,180,180
20240319,新店金采店,351804.91,2764409.244,4,0,86400,600,2,180,180,180
20240319,新店寶元店,352010.206,2764066.853,10,0,86400,600,2,180,180,180
20240319,新店新寶安店,352167.558,2763961.498,9,0,86400,600,2,180,180,180
20240319,新店慶民店,351811.842,2764040.288,7,0,86400,600,2,180,180,180
20240319,新店民佳店,351629.265,2764115.747,13,0,86400,600,2,180,180,180
20240319,新店民權店,351485.162,2764075.831,6,0,86400,600,2,180,180,180
20240319,新店新豐店,351926.989,2763815.492,2,0,86400,600,2,180,180,180
20240319,新店新文強店,352112.978,2763718.888,5,0,86400,600,2,180,180,180
20240319,新店新寶橋店,352287.474,2763191.535,2,0,86400,600,2,180,180,180
20240319,新店德正店,352250.015,2762831.896,6,0,86400,600,2,180,180,180
20240319,新店行政店,352037.981,2762346.418,9,0,86400,600,2,180,180,180
20240319,新店光盛店,351766.364,2761894.382,14,0,86400,600,2,180,180,180
20240319,新店光明店,351707.803,2761694.849,14,0,86400,600,2,180,180,180
20240319,護校店,358933.83,2774270.102,6,0,86400,600,2,180,180,180
20240319,汐止康寧店,360253.059,2773450.686,2,0,86400,600,2,180,180,180
