Date,Name,X,Y,Demand,W_S,W_F,Service_time,N_V,C_V1,C_V2,C_V3
20240410,汐止鄉長店,364543.736,2774150.2,10,0,86400,600,2,180,180,180
20240410,萬福店,351846.852,2766134.772,5,0,86400,600,2,180,180,180
20240410,萬興店,351966.322,2766448.425,9,0,86400,600,2,180,180,180
20240410,景興店,352248.861,2765937.107,3,0,86400,600,2,180,180,180
20240410,新福興店,352832.96,2766375.789,4,0,86400,600,2,180,180,180
20240410,興業店,353108.631,2766157.858,4,0,86400,600,2,180,180,180
20240410,中科大店,353398.681,2765940.545,14,0,86400,600,2,180,180,180
20240410,興昌店,353755.038,2766697.029,10,0,86400,600,2,180,180,180
20240410,再興店,353997.283,2765403.262,11,0,86400,600,2,180,180,180
20240410,文山公宅店,354036.547,2764589.105,11,0,86400,600,2,180,180,180
20240410,明興店,354132.294,2764855.22,9,0,86400,600,2,180,180,180
20240410,名門店,354647.798,2766530.246,11,0,86400,600,2,180,180,180
20240410,木柵路店,354702.278,2764713.505,10,0,86400,600,2,180,180,180
20240410,興萬店,354931.132,2766032.737,12,0,86400,600,2,180,180,180
20240410,政富店,355560.181,2764561.59,2,0,86400,600,2,180,180,180
20240410,指南店,355815.812,2764150.072,6,0,86400,600,2,180,180,180
20240410,汐止智興店,363331.231,2773035.953,11,0,86400,600,2,180,180,180
20240410,汐止宏國店,363376.226,2773197.017,2,0,86400,600,2,180,180,180
20240410,汐止建泰店,364138.348,2773909.361,6,0,86400,600,2,180,180,180
20240410,汐止建安店,364200.017,2773943.197,6,0,86400,600,2,180,180,180
20240410,汐止和平店,364258.509,2773704.926,4,0,86400,600,2,180,180,180
20240410,汐止保興店,365461.094,2774730.97,7,0,86400,600,2,180,180,180
20240410,汐止經貿店,365518.035,2774008.675,2,0,86400,600,2,180,180,180
20240410,汐止摩天店,366348.43,2774159.378,8,0,86400,600,2,180,180,180
20240410,基隆百福店,367687.056,2775097.115,1,0,86400,600,2,180,180,180
20240410,七堵工明店,368309.779,2775601.687,10,0,86400,600,2,180,180,180
20240410,七堵新明德店,368619.168,2775600.524,12,0,86400,600,2,180,180,180
20240410,七堵泰安店,368961.974,2775689.085,14,0,86400,600,2,180,180,180
20240410,七堵自治店,369370.776,2776472.745,11,0,86400,600,2,180,180,180
20240410,七堵永富店,369481.208,2776798.199,9,0,86400,600,2,180,180,180
20240410,七堵東新店,370056.528,2776304.109,14,0,86400,600,2,180,180,180
20240410,八堵車站店,371023.007,2777790.096,15,0,86400,600,2,180,180,180
20240410,基隆暖盛店,371587.811,2776673.3,5,0,86400,600,2,180,180,180
20240410,基隆暖東店,371742.253,2776824.534,3,0,86400,600,2,180,180,180
20240410,汐止鄉長店,364543.736,2774150.2,10,0,86400,600,2,180,180,180
