Date,Name,X,Y,Demand,W_S,W_F,Service_time,N_V,C_V1,C_V2,C_V3
20240410,汐止鄉長店,364543.736,2774150.2,10,0,86400,600,2,180,180,180
20240410,基隆暖東店,371742.253,2776824.534,3,0,86400,600,2,180,180,180
20240410,基隆暖鑫店,371808.319,2776074.75,4,0,86400,600,2,180,180,180
20240410,基隆暖盛店,371587.811,2776673.3,5,0,86400,600,2,180,180,180
20240410,七堵東新店,370056.528,2776304.109,14,0,86400,600,2,180,180,180
20240410,七堵泰安店,368961.974,2775689.085,14,0,86400,600,2,180,180,180
20240410,基隆百福店,367687.056,2775097.115,1,0,86400,600,2,180,180,180
20240410,七堵長安店,367639.447,2774110.52,2,0,86400,600,2,180,180,180
20240410,汐止摩天店,366348.43,2774159.378,8,0,86400,600,2,180,180,180
20240410,汐止經貿店,365518.035,2774008.675,2,0,86400,600,2,180,180,180
20240410,指南店,355815.812,2764150.072,6,0,86400,600,2,180,180,180
20240410,政富店,355560.181,2764561.59,2,0,86400,600,2,180,180,180
20240410,興政店,355364.453,2764602.712,15,0,86400,600,2,180,180,180
20240410,興萬店,354931.132,2766032.737,12,0,86400,600,2,180,180,180
20240410,名門店,354647.798,2766530.246,11,0,86400,600,2,180,180,180
20240410,木柵路店,354702.278,2764713.505,10,0,86400,600,2,180,180,180
20240410,保儀店,354691.134,2764570.161,5,0,86400,600,2,180,180,180
20240410,恆光店,354523.335,2764096.734,10,0,86400,600,2,180,180,180
20240410,鑫順店,354096.513,2764249.088,6,0,86400,600,2,180,180,180
20240410,欣榮店,354134.226,2763978.136,4,0,86400,600,2,180,180,180
20240410,汐止鄉長店,364543.736,2774150.2,10,0,86400,600,2,180,180,180
